trip_id,loc_from,searches,searches_got_estimate,searches_for_quotes,searches_got_quotes,customer_not_cancelled,driver_not_cancelled,otp_entered,end_ride
2461,12.0,1,1,1,1,1,1,1,1
2462,3.0,1,1,1,1,1,1,1,1
2463,14.0,1,1,1,1,1,1,1,1
2464,10.0,1,1,1,1,1,1,1,1
2465,6.0,1,1,1,1,1,1,1,1
2466,10.0,1,1,1,1,0,0,0,0
2467,15.0,1,1,1,1,1,1,1,1
2468,3.0,1,0,0,0,0,0,0,0
2469,14.0,1,1,1,1,1,1,1,1
2470,14.0,1,1,1,1,1,1,1,1
2471,6.0,1,1,1,1,1,1,1,1
2472,4.0,1,1,0,0,0,0,0,0
2473,15.0,1,1,1,1,1,1,1,1
2474,9.0,1,1,1,1,1,1,1,1
2475,15.0,1,1,1,1,1,1,1,1
2476,14.0,1,1,1,1,1,1,1,1
2477,15.0,1,1,1,1,1,1,1,1
2478,7.0,1,1,1,1,1,1,1,1
2479,2.0,1,1,1,1,1,1,1,1
2480,5.0,1,1,1,1,1,1,1,1
2481,11.0,1,1,1,1,1,1,1,1
2482,4.0,1,1,1,1,1,1,1,1
2483,1.0,1,1,1,1,1,1,1,1
2484,11.0,1,1,1,1,1,1,1,1
2485,3.0,1,1,1,1,1,1,1,1
2486,3.0,1,1,1,1,1,1,1,1
2487,4.0,1,1,1,1,1,0,0,0
2488,6.0,1,1,1,1,1,1,1,1
2489,14.0,1,0,0,0,0,0,0,0
2490,7.0,1,1,1,1,1,1,1,1
2491,3.0,1,1,1,1,1,1,1,1
2492,3.0,1,1,1,1,1,1,1,1
2493,3.0,1,1,1,1,1,1,1,1
2494,3.0,1,1,1,1,1,1,1,1
2495,15.0,1,1,1,1,1,1,1,1
2496,4.0,1,1,1,1,1,1,1,1
2497,3.0,1,1,1,1,1,1,1,1
2498,15.0,1,1,1,1,1,1,1,1
2499,8.0,1,1,1,1,1,1,1,1
2500,9.0,1,1,1,1,1,1,1,1
2501,4.0,0,0,0,0,0,0,0,0
2502,7.0,1,1,1,1,1,1,1,1
2503,5.0,1,1,1,1,1,1,1,1
2504,7.0,1,1,1,1,1,1,1,1
2505,5.0,1,1,1,1,1,1,1,1
2506,7.0,0,0,0,0,0,0,0,0
2507,10.0,1,1,1,1,1,1,1,1
2508,6.0,1,1,1,1,1,1,1,1
2509,1.0,1,1,1,1,1,1,1,1
2510,2.0,1,1,1,1,1,1,1,1
2511,5.0,1,1,1,1,1,1,1,1
2512,7.0,1,1,1,1,1,1,1,1
2513,1.0,1,1,1,1,1,1,1,1
2514,6.0,1,1,1,1,1,1,1,1
2515,1.0,1,1,1,1,1,1,1,1
2516,6.0,1,1,1,1,1,1,1,1
2517,1.0,1,1,1,1,1,1,1,1
2518,11.0,1,1,1,1,1,1,1,1
2519,5.0,1,1,1,1,1,1,1,1
2520,7.0,1,1,1,1,1,1,1,1
2521,12.0,1,1,1,1,1,1,1,1
2522,7.0,1,1,1,1,1,1,1,1
2523,6.0,1,1,1,1,1,1,1,1
2524,12.0,0,0,0,0,0,0,0,0
2525,4.0,1,0,0,0,0,0,0,0
2526,5.0,1,1,1,1,1,1,1,1
2527,2.0,1,1,1,1,1,1,1,1
2528,15.0,1,1,1,1,1,1,1,1
2529,4.0,1,1,1,1,1,1,1,1
2530,1.0,1,1,1,1,1,1,1,1
2531,4.0,1,1,1,1,1,1,1,1
2532,10.0,1,1,1,1,1,1,1,1
2533,2.0,1,1,1,1,1,1,1,1
2534,4.0,1,1,1,1,1,1,1,1
2535,12.0,1,1,1,1,1,1,1,1
2536,7.0,1,1,1,1,1,1,1,1
2537,13.0,1,1,1,1,1,1,1,1
2538,6.0,1,1,1,1,1,1,1,1
2539,10.0,1,1,1,1,0,0,0,0
2540,8.0,1,1,1,1,1,1,1,1
2541,13.0,1,1,1,1,1,1,1,1
2542,13.0,1,1,1,1,1,1,1,1
2543,9.0,1,1,1,1,1,1,1,1
2544,9.0,1,1,1,1,1,1,1,1
2545,2.0,1,1,1,1,1,1,1,1
2546,15.0,1,1,1,1,1,1,1,1
2547,3.0,1,1,1,1,1,1,1,1
2548,6.0,1,1,1,1,1,1,1,1
2549,15.0,1,1,1,1,1,1,1,1
2550,4.0,1,1,1,1,1,1,1,1
2551,3.0,1,1,1,1,1,1,1,1
2552,2.0,1,1,1,1,1,1,1,1
2553,7.0,1,1,1,1,1,1,1,1
2554,10.0,1,1,1,1,1,1,1,1
2555,14.0,1,1,1,1,1,1,1,1
2556,12.0,1,1,1,1,1,1,1,1
2557,12.0,1,1,1,1,1,1,1,1
2558,1.0,1,1,1,1,1,1,1,1
2559,2.0,1,1,1,1,1,1,1,1
2560,10.0,1,1,1,1,1,1,1,1
2561,2.0,0,0,0,0,0,0,0,0
2562,9.0,1,1,1,1,1,1,1,1
2563,8.0,1,1,1,1,1,1,1,1
2564,2.0,1,1,1,1,1,1,1,1
2565,7.0,1,1,1,1,1,1,1,1
2566,8.0,1,1,1,1,1,1,1,1
2567,5.0,1,1,1,1,1,1,1,1
2568,13.0,1,1,1,1,1,1,1,1
2569,15.0,1,1,1,1,1,1,1,1
2570,1.0,1,1,1,1,1,1,1,1
2571,11.0,1,1,1,1,1,1,1,1
2572,4.0,1,1,1,1,1,1,1,1
2573,10.0,1,1,1,1,1,1,1,1
2574,2.0,1,1,1,1,1,1,1,1
2575,9.0,1,1,1,1,1,1,1,1
2576,9.0,1,1,1,1,1,1,1,1
2577,8.0,1,1,1,1,1,1,1,1
2578,7.0,0,0,0,0,0,0,0,0
2579,10.0,0,0,0,0,0,0,0,0
2580,3.0,1,1,1,1,1,1,1,1
2581,9.0,1,1,1,1,1,1,1,1
2582,7.0,1,1,0,0,0,0,0,0
2583,9.0,1,1,1,1,1,1,1,1
2584,7.0,1,1,1,1,1,1,1,1
2585,15.0,1,1,1,1,1,1,1,1
2586,1.0,1,1,1,1,1,1,1,1
2587,4.0,1,1,1,1,1,1,1,1
2588,4.0,1,1,1,1,1,1,1,1
2589,12.0,1,1,1,1,1,1,1,1
2590,5.0,1,1,1,1,0,0,0,0
2591,10.0,1,1,1,1,1,1,1,1
2592,7.0,1,1,1,1,1,1,1,1
2593,12.0,1,1,1,1,1,1,1,1
2594,8.0,1,1,1,1,1,1,1,1
2595,3.0,1,1,1,1,1,1,1,1
2596,10.0,1,1,1,1,1,1,1,1
2597,10.0,1,1,1,1,1,1,1,1
2598,14.0,1,1,1,1,1,1,1,1
2599,2.0,1,1,1,1,1,1,1,1
2600,3.0,1,1,1,1,1,1,1,1
2601,14.0,1,1,1,1,1,1,1,1
2602,7.0,1,1,1,1,1,1,1,1
2603,9.0,1,1,1,1,1,1,1,1
2604,3.0,0,0,0,0,0,0,0,0
2605,11.0,1,1,1,1,1,1,1,1
2606,8.0,0,0,0,0,0,0,0,0
2607,6.0,1,1,1,1,1,1,1,1
2608,8.0,0,0,0,0,0,0,0,0
2609,10.0,1,1,1,1,1,1,1,1
2610,13.0,1,1,1,1,1,1,1,1
2611,5.0,1,1,1,1,1,1,1,1
2612,15.0,1,1,1,1,1,1,1,1
2613,10.0,0,0,0,0,0,0,0,0
2614,10.0,1,1,0,0,0,0,0,0
2615,8.0,0,0,0,0,0,0,0,0
2616,3.0,1,1,1,1,1,1,1,1
2617,5.0,1,1,1,1,1,1,1,1
2618,13.0,0,0,0,0,0,0,0,0
2619,4.0,1,1,1,1,1,1,1,1
2620,8.0,1,0,0,0,0,0,0,0
2621,3.0,1,1,1,1,1,1,1,1
2622,8.0,1,1,0,0,0,0,0,0
2623,7.0,1,1,1,1,1,1,1,1
2624,10.0,1,1,0,0,0,0,0,0
2625,10.0,1,1,1,1,1,1,1,1
2626,12.0,1,1,1,1,1,1,1,1
2627,7.0,1,1,1,1,1,1,1,1
2628,2.0,1,1,1,1,1,1,1,1
2629,9.0,1,1,1,1,1,1,1,1
2630,5.0,1,1,1,1,0,0,0,0
2631,9.0,1,1,1,1,1,1,1,1
2632,9.0,1,1,1,1,1,1,1,1
2633,1.0,0,0,0,0,0,0,0,0
2634,14.0,1,1,1,1,1,1,1,1
2635,2.0,1,1,1,1,1,1,1,1
2636,13.0,1,1,1,1,1,1,1,1
2637,7.0,1,1,1,1,1,1,1,1
2638,8.0,1,1,1,1,1,1,1,1
2639,2.0,1,1,1,1,1,1,1,1
2640,15.0,0,0,0,0,0,0,0,0
2641,5.0,1,1,1,1,1,1,1,1
2642,7.0,1,1,1,1,1,1,1,1
2643,9.0,1,1,1,1,1,1,1,1
2644,5.0,1,1,1,1,1,1,1,1
2645,12.0,1,1,1,1,1,1,1,1
2646,7.0,0,0,0,0,0,0,0,0
2647,8.0,1,1,1,1,1,1,1,1
2648,2.0,1,1,1,1,1,1,1,1
2649,11.0,1,1,1,1,1,1,1,1
2650,11.0,1,1,1,1,1,1,1,1
2651,15.0,1,1,1,1,1,1,1,1
2652,11.0,1,1,1,1,1,1,1,1
2653,15.0,1,1,1,1,1,1,1,1
2654,3.0,1,1,1,1,1,1,1,1
2655,15.0,1,1,1,1,1,1,1,1
2656,3.0,0,0,0,0,0,0,0,0
2657,14.0,1,1,1,1,1,1,1,1
2658,11.0,1,1,1,1,1,1,1,1
2659,14.0,1,1,1,1,1,1,1,1
2660,7.0,1,1,1,1,1,1,1,1
2661,14.0,1,1,1,1,1,1,1,1
2662,9.0,1,1,1,1,1,1,1,1
2663,5.0,1,1,1,1,1,1,1,1
2664,10.0,1,1,1,1,1,1,1,1
2665,8.0,1,1,1,1,1,1,1,1
2666,11.0,1,1,1,1,1,1,1,1
2667,13.0,1,0,0,0,0,0,0,0
2668,11.0,1,1,1,1,1,1,1,1
2669,5.0,1,1,1,1,1,1,1,1
2670,11.0,1,1,1,1,1,1,1,1
2671,10.0,1,1,1,1,1,1,1,1
2672,9.0,1,1,1,1,1,1,1,1
2673,1.0,1,1,1,1,1,1,1,1
2674,11.0,1,1,1,1,1,1,1,1
2675,5.0,1,1,1,1,1,1,1,1
2676,11.0,1,1,1,1,1,1,1,1
2677,3.0,1,1,1,1,1,1,1,1
2678,7.0,1,1,1,1,1,1,1,1
2679,8.0,1,1,1,1,1,1,1,1
2680,13.0,1,1,1,1,1,1,1,1
2681,12.0,1,1,1,1,1,1,1,1
2682,15.0,1,1,1,1,1,1,1,1
2683,8.0,1,1,1,1,1,1,1,1
2684,4.0,1,1,1,1,1,1,1,1
2685,14.0,1,1,1,1,1,1,1,1
2686,2.0,1,1,1,1,1,1,1,1
2687,14.0,1,0,0,0,0,0,0,0
2688,2.0,1,1,1,1,1,1,1,1
2689,1.0,1,1,1,0,0,0,0,0
2690,13.0,1,1,1,1,1,1,1,1
2691,11.0,1,1,1,1,1,1,1,1
2692,10.0,0,0,0,0,0,0,0,0
2693,2.0,1,1,1,1,1,1,1,1
2694,2.0,1,1,1,1,1,1,1,1
2695,3.0,1,1,1,1,1,1,1,1
2696,15.0,0,0,0,0,0,0,0,0
2697,10.0,1,1,1,1,1,1,1,1
2698,7.0,1,1,1,1,1,1,1,1
2699,11.0,1,1,1,1,1,1,1,1
2700,7.0,1,1,1,1,1,1,1,1
2701,10.0,1,1,1,1,1,1,1,1
2702,13.0,1,0,0,0,0,0,0,0
2703,8.0,1,1,1,1,1,1,1,1
2704,10.0,1,1,1,1,1,1,1,1
2705,6.0,1,1,1,1,1,1,1,1
2706,5.0,1,1,1,1,1,1,1,1
2707,1.0,1,1,1,1,1,1,1,1
2708,13.0,1,1,1,1,1,1,1,1
2709,1.0,1,1,1,1,1,1,1,1
2710,4.0,1,1,1,1,1,1,1,1
2711,1.0,1,1,1,1,1,1,1,1
2712,7.0,1,1,1,1,1,1,1,1
2713,15.0,1,1,1,1,1,1,1,1
2714,6.0,0,0,0,0,0,0,0,0
2715,7.0,0,0,0,0,0,0,0,0
2716,3.0,1,1,1,1,1,1,1,1
2717,3.0,1,1,1,1,1,1,1,1
2718,6.0,1,1,1,1,1,1,1,1
2719,15.0,0,0,0,0,0,0,0,0
2720,12.0,1,1,1,1,1,1,1,1
2721,10.0,1,1,1,1,1,1,1,1
2722,15.0,1,1,1,1,1,1,1,1
2723,8.0,1,1,1,1,1,1,1,1
2724,3.0,1,1,1,1,1,1,1,1
2725,15.0,1,1,1,1,1,1,1,1
2726,9.0,1,1,1,1,1,1,1,1
2727,11.0,0,0,0,0,0,0,0,0
2728,4.0,1,1,1,1,1,1,1,1
2729,13.0,1,1,1,1,1,1,1,1
2730,3.0,1,1,1,1,1,1,1,1
2731,8.0,1,1,1,1,1,1,1,1
2732,10.0,1,1,1,1,1,1,1,1
2733,1.0,1,1,1,1,1,1,1,1
2734,13.0,1,1,1,1,1,1,1,1
2735,4.0,1,1,1,1,1,1,1,1
2736,1.0,1,1,1,1,1,1,1,1
2737,9.0,1,1,1,1,1,1,1,1
2738,7.0,1,1,1,1,1,1,1,1
2739,3.0,1,1,0,0,0,0,0,0
2740,12.0,1,0,0,0,0,0,0,0
2741,11.0,1,1,1,1,1,1,1,1
2742,11.0,1,1,1,1,1,1,1,1
2743,14.0,0,0,0,0,0,0,0,0
2744,15.0,1,1,1,1,1,1,1,1
2745,6.0,1,1,1,1,1,1,1,1
2746,3.0,1,1,1,1,1,1,1,1
2747,1.0,1,1,1,1,1,1,1,1
2748,8.0,1,1,1,1,1,1,1,1
2749,8.0,1,1,1,1,1,1,1,1
2750,1.0,1,1,1,1,1,1,1,1
2751,3.0,0,0,0,0,0,0,0,0
2752,4.0,1,1,1,1,1,1,1,1
2753,2.0,1,1,1,1,1,1,1,1
2754,3.0,1,1,1,1,1,1,1,1
2755,9.0,1,1,1,1,1,1,1,1
2756,8.0,1,1,1,1,1,1,1,1
2757,12.0,1,1,1,1,1,1,1,1
2758,4.0,0,0,0,0,0,0,0,0
2759,10.0,1,1,1,1,1,1,1,1
2760,10.0,1,1,1,1,1,1,1,1
2761,6.0,1,1,1,1,1,1,1,1
2762,15.0,1,1,1,1,1,1,1,1
2763,15.0,1,1,1,1,1,1,1,1
2764,10.0,1,1,1,1,1,1,1,1
2765,8.0,1,1,1,1,1,1,1,1
2766,10.0,1,1,1,1,1,1,1,1
2767,5.0,1,1,1,1,1,1,1,1
2768,8.0,0,0,0,0,0,0,0,0
2769,12.0,1,0,0,0,0,0,0,0
2770,15.0,1,1,1,1,1,1,1,1
2771,13.0,0,0,0,0,0,0,0,0
2772,11.0,1,1,1,1,1,1,1,1
2773,14.0,1,1,1,1,1,1,1,1
2774,1.0,1,1,1,1,1,1,1,1
2775,14.0,1,0,0,0,0,0,0,0
2776,14.0,1,1,1,1,1,1,1,1
2777,7.0,1,1,1,1,1,1,1,1
2778,11.0,0,0,0,0,0,0,0,0
2779,5.0,1,1,1,1,1,1,1,1
2780,5.0,1,1,1,1,1,1,1,1
2781,5.0,1,0,0,0,0,0,0,0
2782,3.0,1,1,1,1,1,1,1,1
2783,8.0,1,1,1,1,1,1,1,1
2784,4.0,1,1,1,1,1,1,1,1
2785,14.0,1,1,1,1,1,1,1,1
2786,15.0,1,1,1,1,1,1,1,1
2787,7.0,1,1,1,1,1,1,1,1
2788,3.0,1,1,1,1,1,1,1,1
2789,11.0,1,1,1,1,1,1,1,1
2790,11.0,1,1,1,1,1,1,1,1
2791,6.0,1,1,1,1,1,1,1,1
2792,12.0,1,0,0,0,0,0,0,0
2793,7.0,1,1,1,1,1,1,1,1
2794,14.0,1,1,1,1,1,1,1,1
2795,7.0,1,1,1,1,1,1,1,1
2796,13.0,1,1,1,1,1,1,1,1
2797,1.0,1,1,1,1,1,1,1,1
2798,3.0,1,1,1,1,1,1,1,1
2799,8.0,1,1,1,1,0,0,0,0
2800,11.0,0,0,0,0,0,0,0,0
2801,1.0,1,1,1,1,1,1,1,1
2802,14.0,1,1,1,1,1,1,1,1
2803,3.0,1,1,1,1,1,0,0,0
2804,10.0,1,1,1,1,1,1,1,1
2805,12.0,1,1,1,1,1,1,1,1
2806,6.0,1,1,1,1,1,1,1,1
2807,4.0,0,0,0,0,0,0,0,0
2808,2.0,1,1,1,1,0,0,0,0
2809,4.0,1,1,1,1,1,1,1,1
2810,9.0,1,1,1,1,1,1,1,1
2811,1.0,1,1,1,1,1,1,1,1
2812,4.0,1,1,1,1,1,1,1,1
2813,8.0,1,1,1,1,1,1,1,1
2814,7.0,1,1,1,1,1,1,1,1
2815,8.0,1,1,1,1,1,1,1,1
2816,10.0,1,1,1,1,1,1,1,1
2817,5.0,1,1,1,1,1,1,1,1
2818,1.0,1,1,1,1,1,1,1,1
2819,10.0,1,1,1,1,1,1,1,1
2820,14.0,1,1,1,1,1,1,1,1
2821,5.0,1,1,1,1,1,1,1,1
2822,13.0,1,1,1,1,1,1,1,1
2823,1.0,1,1,1,1,1,1,1,1
2824,10.0,1,1,1,1,1,1,1,1
2825,6.0,1,1,1,1,1,1,1,1
2826,11.0,1,1,1,1,1,1,1,1
2827,1.0,1,1,1,1,1,1,1,1
2828,3.0,1,1,1,1,1,1,1,1
2829,12.0,1,1,1,1,1,1,1,1
2830,2.0,1,1,1,1,1,1,1,1
2831,7.0,1,1,1,1,1,1,1,1
2832,5.0,0,0,0,0,0,0,0,0
2833,6.0,1,0,0,0,0,0,0,0
2834,3.0,1,1,1,1,1,1,1,1
2835,8.0,1,1,1,1,1,1,1,1
2836,14.0,1,1,1,1,1,1,1,1
2837,9.0,1,1,1,1,1,1,1,1
2838,15.0,1,1,1,1,1,1,1,1
2839,1.0,1,1,1,1,1,1,1,1
2840,3.0,1,1,1,1,1,1,1,1
2841,12.0,1,1,1,1,1,1,1,1
2842,8.0,1,1,1,1,1,1,1,1
2843,13.0,1,1,1,1,1,1,1,1
2844,4.0,0,0,0,0,0,0,0,0
2845,9.0,0,0,0,0,0,0,0,0
2846,9.0,1,0,0,0,0,0,0,0
2847,10.0,1,1,1,1,1,1,1,1
2848,8.0,0,0,0,0,0,0,0,0
2849,14.0,1,1,1,1,1,1,1,1
2850,11.0,1,1,1,1,1,1,1,1
2851,13.0,1,1,1,1,1,1,1,1
2852,6.0,1,1,1,1,1,1,1,1
2853,2.0,1,1,1,1,1,1,1,1
2854,7.0,1,1,1,1,1,1,1,1
2855,6.0,1,1,1,1,1,1,1,1
2856,13.0,1,1,1,1,1,1,1,1
2857,8.0,0,0,0,0,0,0,0,0
2858,2.0,0,0,0,0,0,0,0,0
2859,13.0,1,1,1,0,0,0,0,0
2860,4.0,0,0,0,0,0,0,0,0
2861,2.0,1,1,1,1,1,1,1,1
2862,7.0,1,1,1,1,1,1,1,1
2863,1.0,0,0,0,0,0,0,0,0
2864,1.0,1,1,1,1,1,1,1,1
2865,13.0,1,1,1,1,1,1,1,1
2866,4.0,1,1,1,1,1,1,1,1
2867,6.0,1,1,1,1,1,1,1,1
2868,11.0,1,1,1,1,1,1,1,1
2869,2.0,1,1,1,1,1,1,1,1
2870,14.0,1,1,1,1,1,1,1,1
2871,5.0,1,1,1,1,1,1,1,1
2872,4.0,1,1,1,1,1,1,1,1
2873,13.0,1,1,1,1,1,1,1,1
2874,15.0,1,1,1,1,1,1,1,1
2875,2.0,1,0,0,0,0,0,0,0
2876,14.0,1,1,1,1,1,1,1,1
2877,5.0,1,1,1,1,1,1,1,1
2878,3.0,1,1,1,1,1,1,1,1
2879,13.0,1,1,1,1,1,1,1,1
2880,2.0,1,1,1,1,1,1,1,1
2881,8.0,1,1,1,1,1,1,1,1
2882,12.0,1,1,1,1,1,1,1,1
2883,6.0,1,1,1,1,1,1,1,1
2884,15.0,1,1,1,1,1,1,1,1
2885,11.0,1,1,1,1,1,1,1,1
2886,12.0,1,1,1,1,1,1,1,1
2887,13.0,1,1,1,1,1,1,1,1
2888,2.0,1,1,1,1,1,1,1,1
2889,8.0,1,1,1,1,1,1,1,1
2890,9.0,1,1,1,1,1,1,1,1
2891,6.0,1,1,1,1,1,1,1,1
2892,11.0,1,1,1,1,1,1,1,1
2893,3.0,1,1,1,1,1,1,1,1
2894,12.0,1,1,1,1,1,1,1,1
2895,13.0,0,0,0,0,0,0,0,0
2896,2.0,1,1,1,1,1,1,1,1
2897,8.0,1,1,1,1,1,1,1,1
2898,14.0,1,1,1,1,1,1,1,1
2899,2.0,1,1,1,0,0,0,0,0
2900,15.0,0,0,0,0,0,0,0,0
2901,6.0,1,1,1,1,1,1,1,1
2902,4.0,1,1,1,1,1,1,1,1
2903,10.0,1,0,0,0,0,0,0,0
2904,6.0,1,0,0,0,0,0,0,0
2905,3.0,1,1,1,1,1,1,1,1
2906,10.0,1,1,1,1,1,1,1,1
2907,8.0,1,1,1,1,1,1,1,1
2908,14.0,1,0,0,0,0,0,0,0
2909,14.0,1,1,1,0,0,0,0,0
2910,5.0,1,1,1,1,1,1,1,1
2911,9.0,0,0,0,0,0,0,0,0
2912,1.0,1,1,1,1,1,1,1,1
2913,15.0,1,1,1,1,1,1,1,1
2914,7.0,1,1,1,1,1,1,1,1
2915,4.0,1,1,1,1,1,1,1,1
2916,4.0,1,1,1,1,1,1,1,1
2917,1.0,1,1,1,1,1,1,1,1
2918,9.0,1,1,1,0,0,0,0,0
2919,7.0,1,1,1,1,1,1,1,1
2920,12.0,1,1,1,1,1,1,1,1
2921,6.0,1,1,1,1,1,1,1,1
2922,3.0,1,1,1,1,1,1,1,1
2923,5.0,1,1,1,1,1,1,1,1
2924,3.0,1,1,1,1,1,1,1,1
2925,12.0,1,1,1,1,1,1,1,1
2926,1.0,1,1,1,1,1,1,1,1
2927,11.0,1,1,1,1,1,1,1,1
2928,6.0,1,1,1,1,1,1,1,1
2929,12.0,1,1,1,1,1,1,1,1
2930,4.0,1,1,1,1,1,1,1,1
2931,7.0,1,1,1,1,1,1,1,1
2932,9.0,1,1,1,1,1,1,1,1
2933,5.0,1,1,1,1,1,1,1,1
2934,11.0,1,1,1,1,1,1,1,1
2935,7.0,1,1,1,1,1,1,1,1
2936,10.0,1,1,1,1,1,1,1,1
2937,12.0,1,1,1,0,0,0,0,0
2938,13.0,1,1,1,1,1,1,1,1
2939,15.0,1,1,1,1,1,1,1,1
2940,4.0,1,1,1,1,1,1,1,1
2941,7.0,1,1,1,1,1,1,1,1
2942,10.0,1,1,1,1,1,1,1,1
2943,13.0,1,1,1,1,1,1,1,1
2944,11.0,1,1,1,1,1,1,1,1
2945,14.0,1,1,1,1,1,1,1,1
2946,15.0,1,1,1,1,1,1,1,1
2947,3.0,1,1,1,1,1,1,1,1
2948,1.0,1,0,0,0,0,0,0,0
2949,7.0,1,1,1,1,1,1,1,1
2950,14.0,0,0,0,0,0,0,0,0
2951,14.0,0,0,0,0,0,0,0,0
2952,3.0,0,0,0,0,0,0,0,0
2953,8.0,1,1,1,1,1,1,1,1
2954,4.0,1,1,1,1,1,1,1,1
2955,15.0,1,1,1,1,1,1,1,1
2956,7.0,1,1,1,1,1,1,1,1
2957,12.0,1,1,1,1,1,1,1,1
2958,1.0,1,1,1,1,1,1,1,1
2959,5.0,1,1,1,1,1,1,1,1
2960,2.0,1,1,1,1,1,1,1,1
2961,9.0,1,1,1,1,1,1,1,1
2962,7.0,1,1,1,1,1,1,1,1
2963,4.0,1,1,1,1,1,1,1,1
2964,9.0,1,1,1,1,1,1,1,1
2965,6.0,1,1,1,1,1,1,1,1
2966,13.0,1,1,1,1,1,1,1,1
2967,10.0,1,1,1,1,1,1,1,1
2968,8.0,0,0,0,0,0,0,0,0
2969,4.0,1,0,0,0,0,0,0,0
2970,11.0,1,1,1,1,1,1,1,1
2971,12.0,1,1,1,1,1,1,1,1
2972,1.0,1,1,1,1,1,1,1,1
2973,12.0,1,1,1,1,1,1,1,1
2974,9.0,1,1,1,1,1,1,1,1
2975,6.0,1,1,1,1,1,1,1,1
2976,10.0,1,1,1,1,1,1,1,1
2977,8.0,0,0,0,0,0,0,0,0
2978,1.0,0,0,0,0,0,0,0,0
2979,6.0,1,1,1,1,1,1,1,1
2980,2.0,1,1,1,1,1,1,1,1
2981,9.0,1,1,1,1,1,1,1,1
2982,3.0,1,1,0,0,0,0,0,0
2983,15.0,1,1,1,1,1,1,1,1
2984,5.0,1,1,1,1,1,1,1,1
2985,5.0,1,1,1,1,1,1,1,1
2986,8.0,1,1,1,1,1,1,1,1
2987,14.0,1,1,1,1,1,1,1,1
2988,13.0,1,1,1,1,1,1,1,1
2989,3.0,1,1,1,1,1,1,1,1
2990,2.0,1,1,1,1,1,1,1,1
2991,10.0,1,1,1,1,1,1,1,1
2992,12.0,1,1,1,1,1,1,1,1
2993,11.0,1,1,1,1,1,1,1,1
2994,6.0,1,1,1,1,1,1,1,1
2995,11.0,1,1,1,1,1,1,1,1
2996,1.0,1,0,0,0,0,0,0,0
2997,14.0,1,1,1,1,1,1,1,1
2998,4.0,1,1,1,1,1,1,1,1
2999,6.0,1,1,1,1,1,1,1,1
3000,4.0,1,1,1,1,1,1,1,1
3001,4.0,1,1,1,1,1,1,1,1
3002,10.0,1,1,1,1,1,1,1,1
3003,6.0,1,0,0,0,0,0,0,0
3004,8.0,1,1,1,1,1,1,1,1
3005,15.0,1,0,0,0,0,0,0,0
3006,3.0,1,1,1,1,1,1,1,1
3007,14.0,1,1,1,1,1,1,1,1
3008,6.0,1,1,1,1,1,1,1,1
3009,11.0,1,1,1,1,1,1,1,1
3010,10.0,1,1,1,1,1,1,1,1
3011,5.0,1,1,1,1,1,1,1,1
3012,15.0,0,0,0,0,0,0,0,0
3013,3.0,1,1,1,1,1,1,1,1
3014,8.0,1,1,1,0,0,0,0,0
3015,10.0,1,1,1,1,1,1,1,1
3016,2.0,1,1,0,0,0,0,0,0
3017,14.0,1,1,1,1,1,1,1,1
3018,7.0,1,1,1,1,1,1,1,1
3019,14.0,1,1,1,1,1,1,1,1
3020,5.0,1,1,1,1,1,1,1,1
3021,3.0,1,1,1,1,1,1,1,1
3022,8.0,1,1,1,0,0,0,0,0
3023,6.0,0,0,0,0,0,0,0,0
3024,11.0,1,1,1,1,1,1,1,1
3025,1.0,1,1,1,1,1,1,1,1
3026,13.0,1,1,1,1,1,1,1,1
3027,10.0,1,1,1,1,1,1,1,1
3028,4.0,0,0,0,0,0,0,0,0
3029,7.0,1,1,1,1,1,1,1,1
3030,2.0,1,1,1,1,1,1,1,1
3031,11.0,1,1,1,1,1,1,1,1
3032,2.0,0,0,0,0,0,0,0,0
3033,14.0,1,1,1,1,1,1,1,1
3034,7.0,1,1,1,1,1,1,1,1
3035,10.0,1,0,0,0,0,0,0,0
3036,14.0,1,1,1,1,1,1,1,1
3037,2.0,1,1,1,1,1,1,1,1
3038,1.0,1,1,1,1,1,1,1,1
3039,8.0,1,1,1,1,1,1,1,1
3040,5.0,1,1,1,1,1,1,1,1
3041,7.0,1,1,1,1,1,1,1,1
3042,6.0,0,0,0,0,0,0,0,0
3043,13.0,1,1,1,1,1,1,1,1
3044,13.0,1,1,1,1,1,1,1,1
3045,6.0,1,1,1,1,1,1,1,1
3046,4.0,1,1,1,1,1,1,1,1
3047,2.0,1,1,1,1,1,1,1,1
3048,6.0,1,1,1,1,1,1,1,1
3049,9.0,1,1,1,1,1,1,1,1
3050,11.0,1,1,1,1,1,1,1,1
3051,6.0,1,1,1,1,1,1,1,1
3052,4.0,1,1,1,1,1,1,1,1
3053,12.0,1,1,1,1,1,1,1,1
3054,12.0,1,1,1,1,1,1,1,1
3055,12.0,1,1,1,1,1,1,1,1
3056,1.0,1,1,1,1,1,1,1,1
3057,9.0,1,1,1,1,1,1,1,1
3058,1.0,1,1,1,1,1,1,1,1
3059,5.0,1,1,1,1,1,1,1,1
3060,1.0,1,1,1,1,1,1,1,1
3061,5.0,1,1,1,1,1,1,1,1
3062,13.0,1,1,1,1,1,1,1,1
3063,2.0,1,1,1,1,1,1,1,1
3064,3.0,1,1,1,1,1,1,1,1
3065,9.0,1,1,1,1,1,1,1,1
